Serial Number,List Year,Date Recorded,Town,Address,Assessed Value,Sale Amount,Sales Ratio,Property Type,Residential Type,Years until sold
100096,2010,7/15/2011,Coventry,78 DOOLEY AVENUE,118800,167500.0,0.709253731,Single Family,Single Family,1
10029,2010,10/18/2010,Glastonbury,7 FAIRFIELD CT,190100,300000.0,0.633666667,Condo,Condo,0
10134,2010,6/27/2011,Brookfield,11 SIGNAL HILL RD,468400,525000.0,0.892190476,Single Family,Single Family,1
100081,2010,11/18/2010,New Britain,38 WHITMAN ST,98910,134630.0,0.734680235,Single Family,Single Family,0
10162,2010,11/10/2010,Bridgeport,25 DEWEY COURT,134820,190000.0,0.709578947,Three Family,Three Family,0
10252,2010,8/17/2011,Darien,144 FIVE MILE RIVER ROAD,2266460,2210000.0,1.025547511,Single Family,Single Family,1
100111,2010,8/11/2011,Coventry,36 HENDEE ROAD,176900,252144.0,0.701583222,Single Family,Single Family,1
10233,2010,7/27/2011,Darien,100 GOODWIVES RIVER ROAD,2182250,2900000.0,0.7525,Single Family,Single Family,1
100076,2010,9/27/2011,Lebanon,1781 EXETER RD,189870,250000.0,0.75948,Single Family,Single Family,1
10333,2010,4/11/2011,Milford,20 BROOKDALE AVENUE,221950,210000.0,1.056904762,Single Family,Single Family,1
10704,2010,3/15/2011,Bridgeport,123 WHITNEY AVENUE,197740,125000.0,1.58192,Three Family,Three Family,1
100116,2010,3/18/2011,New Canaan,143 OENOKE RIDGE,3264310,3900000.0,0.837002564,Single Family,Single Family,1
10188,2010,3/21/2011,Manchester,60 COBURN ROAD,184500,234900.0,0.785440613,Single Family,Single Family,1
10917,2010,5/9/2011,Bridgeport,264 PENNSYLVANIA,78860,80000.0,0.98575,Condo,Condo,1
10020,2010,10/19/2010,Groton,72 INDIGO ST,62230,71000.0,0.876478873,Nan,Nan,0
100114,2010,3/8/2011,Avon,545 DEERCLIFF ROAD,311880,325000.0,0.959630769,Single Family,Single Family,1
100029,2010,10/27/2010,Berlin,258 ALLING ST,158100,249000.0,0.634939759,Single Family,Single Family,0
100032,2010,5/3/2011,Killingworth,44 BRIDLEPATH TRAIL,36870,65000.0,0.567230769,Single Family,Single Family,1
10463,2010,9/8/2011,Glastonbury,105 & W/8 HERITAGE DR,17100,2000.0,8.55,Nan,Nan,1
100052,2010,1/18/2011,Mansfield,737 MANSFIELD CITY RD,147000,200000.0,0.735,Single Family,Single Family,1
10018,2010,3/1/2011,Bethlehem,51 WOODLAND RD,199300,123750.0,1.610505051,Single Family,Single Family,1
100073,2010,1/18/2011,East Lyme,100 COLUMBUS AVE,222670,75000.0,2.968933333,Single Family,Single Family,1
100534,2010,9/13/2011,Bristol,86 MELROSE ST,136360,189000.0,0.721481481,Single Family,Single Family,1
100055,2010,5/26/2011,Lebanon,516 TRUMBULL HGWY,203960,293000.0,0.696109215,Single Family,Single Family,1
100026,2010,10/21/2010,Middletown,449 BRIARWOOD LA,191800,290000.0,0.66137931,Single Family,Single Family,0
10056,2010,5/13/2011,Essex,3 WINDSWEPT RIDGE ROAD,344800,499500.0,0.69029029,Single Family,Single Family,1
10022,2010,10/14/2010,Glastonbury,74 CUTTER LN,233500,270000.0,0.864814815,Single Family,Single Family,0
10095,2010,9/6/2011,Essex,28 HUDSON LANE,538800,275000.0,1.959272727,Single Family,Single Family,1
10010,2010,10/7/2010,Manchester,509 ADAMS STREET,120200,153000.0,0.785620915,Single Family,Single Family,0
100390,2010,7/27/2011,East Hartford,31 HIGH STREET #3104,78260,95900.0,0.816058394,Condo,Condo,1
10273,2010,9/2/2011,Darien,21 PLEASANT STREET,669550,900000.0,0.743944444,Single Family,Single Family,1
101059,2010,6/13/2011,Bridgeport,47 REGENCY STREET,125500,95000.0,1.321052632,Single Family,Single Family,1
100118,2010,2/24/2011,Killingly,49 BONNEVILLE ST,124180,165000.0,0.752606061,Single Family,Single Family,1
10172,2010,2/1/2011,Glastonbury,392 WOODLAND ST,2729200,4499000.0,0.606623694,Single Family,Single Family,1
10800,2010,4/11/2011,Bridgeport,45 PARKVIEW AVENUE,158420,150000.0,1.056133333,Single Family,Single Family,1
100491,2010,8/19/2011,Meriden,6508 VICTORIAN PARK,40520,42000.0,0.964761905,Condo,Condo,1
100053,2010,7/20/2011,Killingworth,670 ROUTE 81,365790,443000.0,0.825711061,Single Family,Single Family,1
10125,2010,6/23/2011,Colchester,12+24 BROOKSTONE DR,158300,220000.0,0.719545455,Nan,Nan,1
100032,2010,6/17/2011,Bolton,19 NORMA'S WAY,270210,360000.0,0.750583333,Single Family,Single Family,1
100169,2010,5/16/2011,Berlin,10 MAIN ST UNIT 302,146700,199900.0,0.733866933,Condo,Condo,1
10157,2010,7/21/2011,Brookfield,3 TERRY LANE,280130,385000.0,0.72761039,Single Family,Single Family,1
100252,2010,9/27/2011,Guilford,7 BROAD HILL CIR,447190,535000.0,0.835869159,Single Family,Single Family,1
10150,2010,7/27/2011,Colchester,54 COLCHESTER COMMONS,56800,106500.0,0.533333333,Single Family,Single Family,1
10224,2010,3/21/2011,Glastonbury,328 HOLLISTER WAY W,160100,195000.0,0.821025641,Condo,Condo,1
10247,2010,5/13/2011,Manchester,8 NINAS WAY,191400,242500.0,0.789278351,Condo,Condo,1
100283,2010,4/18/2011,Meriden,49 LILLI LANE,205770,250000.0,0.82308,Single Family,Single Family,1
100009,2010,10/21/2010,Coventry,583 DALY ROAD,89700,102900.0,0.871720117,Single Family,Single Family,0
100016,2010,10/12/2010,Cheshire,65 COPPER BEECH DR,425210,675000.0,0.629940741,Single Family,Single Family,0
100136,2010,11/24/2010,Danbury,151 SHELTER ROCK RD #63,161200,213500.0,0.755035129,Condo,Condo,0
100125,2010,1/26/2011,Enfield,17 OLD DEPOT HILL RD,129640,175000.0,0.7408,Two Family,Two Family,1
10172,2010,6/9/2011,Madison,382 BARTLETT DRIVE,417900,530000.0,0.788490566,Single Family,Single Family,1
100014,2010,10/12/2010,Danbury,126 TRIANGLE ST A13,114100,72500.0,1.573793103,Condo,Condo,0
10054,2010,6/14/2011,Hebron,17 BUTTONWOOD RD,222280,261000.0,0.85164751,Condo,Condo,1
10145,2010,2/4/2011,Manchester,20 EVERGREEN ROAD,147200,170000.0,0.865882353,Single Family,Single Family,1
10070,2010,2/16/2011,Montville,10 DENNIS DR,49310,290000.0,0.170034483,Single Family,Single Family,1
10009,2010,10/29/2010,East Windsor,26 PINE ST,26830,47000.0,0.570851064,Single Family,Single Family,0
10984,2010,5/24/2011,Bridgeport,484 SAUNDERS AVENUE,45340,65000.0,0.697538462,Nan,Nan,1
101165,2010,7/6/2011,Bridgeport,610 COLORADO AVENUE,141670,42326.0,3.347115248,Single Family,Single Family,1
100342,2010,4/29/2011,New Britain,40 MAGNOLIA ST,122360,110000.0,1.112363636,Two Family,Two Family,1
100306,2010,9/2/2011,Naugatuck,461 SPRING ST #2A,92670,95000.0,0.975473684,Condo,Condo,1
100052,2010,11/12/2010,East Hartford,4-6 BIGELOW ST,148740,110000.0,1.352181818,Two Family,Two Family,0
100202,2010,7/18/2011,Guilford,54 WATER ST,418220,575000.0,0.72733913,Single Family,Single Family,1
10727,2010,9/30/2011,Milford,38 MORNING MIST ROAD,215590,180000.0,1.197722222,Single Family,Single Family,1
100038,2010,3/22/2011,East Granby,105 HOLCOMB ST,133100,187000.0,0.711764706,Single Family,Single Family,1
100253,2010,3/31/2011,Meriden,31 HEINE AVE,106660,151000.0,0.706357616,Single Family,Single Family,1
100016,2010,1/26/2011,Barkhamsted,351 WEST RIVER RD,148630,60000.0,2.477166667,Single Family,Single Family,1
100664,2010,8/25/2011,Danbury,34 ROBINHOOD RD,261100,350000.0,0.746,Single Family,Single Family,1
100020,2010,2/4/2011,Killingworth,113 POND MEADOW ROAD,291520,294350.0,0.990385595,Single Family,Single Family,1
100388,2010,7/27/2011,East Hartford,84 WAKEFIELD CIRCLE,79940,61200.0,1.30620915,Condo,Condo,1
100141,2010,2/7/2011,Enfield,100 ELM ST,576380,825000.0,0.698642424,Nan,Nan,1
10274,2010,3/1/2011,New Haven,11 MOURING DOVE CIRCLE,35000,250000.0,0.14,Condo,Condo,1
100161,2010,6/14/2011,Guilford,7 LEETES ISLAND RD,216950,334500.0,0.64857997,Single Family,Single Family,1
100496,2010,7/22/2011,New Britain,15 LESTER ST,101490,95000.0,1.068315789,Single Family,Single Family,1
100020,2010,10/29/2010,Naugatuck,157 BIRCH LA,161220,194900.0,0.827193433,Single Family,Single Family,0
10075,2010,3/10/2011,Monroe,33 WEST MAIDEN LN,223020,202500.0,1.101333333,Single Family,Single Family,1
10036,2010,12/10/2010,Brookfield,10 STATION ROAD,750840,850000.0,0.883341176,Nan,Nan,0
100180,2010,12/20/2010,Danbury,20 E PEMBROKE RD #5,131000,158000.0,0.829113924,Condo,Condo,0
10089,2010,6/22/2011,Canton,30 HIGH STREET,175360,223000.0,0.786367713,Single Family,Single Family,1
10053,2010,11/1/2010,Glastonbury,89 GLASTONBURY HUNT LN,398600,530000.0,0.752075472,Single Family,Single Family,0
100012,2010,11/10/2010,Middlebury,66 COLONIAL AVE,225200,185000.0,1.217297297,Single Family,Single Family,0
10108,2010,12/20/2010,Glastonbury,64 MURRARY DR,417500,175000.0,2.385714286,Single Family,Single Family,0
100125,2010,5/2/2011,Cromwell,80 TIMBER HILL ROAD,151050,225000.0,0.671333333,Single Family,Single Family,1
100061,2010,3/28/2011,Coventry,346 DUNN ROAD,169500,220000.0,0.770454545,Single Family,Single Family,1
10247,2010,8/19/2011,Madison,69 HARKNESS DRIVE,289500,392450.0,0.737673589,Single Family,Single Family,1
10154,2010,5/9/2011,Madison,135 & 136 MIDDLE BEACH ROAD,3220100,4612500.0,0.698124661,Single Family,Single Family,1
100016,2010,10/18/2010,Branford,1 HAYSTACK RD,163100,136500.0,1.194871795,Single Family,Single Family,0
10087,2010,3/8/2011,Darien,33 PINE BROOK LANE,416220,550000.0,0.756763636,Single Family,Single Family,1
100510,2010,9/9/2011,Meriden,58 GODEK HILL RD,164020,202000.0,0.811980198,Single Family,Single Family,1
100439,2010,6/21/2011,New Britain,265 HIGH ST,144830,142000.0,1.019929577,Three Family,Three Family,1
10323,2010,6/16/2011,Glastonbury,55 FAWN RUN,488600,650000.0,0.751692308,Single Family,Single Family,1
100273,2010,5/3/2011,East Hartford,381 HILLS STREET,104600,159000.0,0.657861635,Single Family,Single Family,1
100411,2010,6/24/2011,Bristol,154 HOPMEADOW RD,184590,260000.0,0.709961538,Single Family,Single Family,1
100239,2010,6/28/2011,Farmington,10 A TALCOTT GLEN,139300,179100.0,0.777777778,Condo,Condo,1
100301,2010,5/18/2011,Enfield,16 WEST FORREST DR,135380,100000.0,1.3538,Single Family,Single Family,1
10185,2010,2/14/2011,Glastonbury,1898 MANCHESTER RD,328000,456000.0,0.719298246,Single Family,Single Family,1
100324,2010,4/20/2011,New Britain,165-21 VILLAGE SQUARE DR,96670,125000.0,0.77336,Condo,Condo,1
10902,2010,5/3/2011,Bridgeport,592-594 SHELTON STREET,126450,76320.0,1.656839623,Three Family,Three Family,1
100415,2010,7/1/2011,Meriden,5 COLONY ST,451480,350000.0,1.289942857,Nan,Nan,1
10203,2010,5/2/2011,Groton,21 BAY VIEW AVE,209300,315000.0,0.664444444,Single Family,Single Family,1
10194,2010,9/28/2011,Colchester,19 LAKEVIEW CT,178100,230000.0,0.774347826,Single Family,Single Family,1
100110,2010,1/5/2011,Enfield,201 JACKSON RD,124320,151000.0,0.823311258,Single Family,Single Family,1
10833,2010,4/19/2011,Bridgeport,533-535 CLINTON AVENUE,231970,195000.0,1.189589744,Nan,Nan,1
100185,2010,12/14/2010,Middletown,161 NEWTOWN ST,157730,192000.0,0.821510417,Single Family,Single Family,0
10825,2010,4/18/2011,Bridgeport,85 COTTAGE STREET,171750,69000.0,2.489130435,Single Family,Single Family,1
100355,2010,9/30/2011,New Canaan,284 HAWK'S HILL ROAD,1677060,2200000.0,0.7623,Single Family,Single Family,1
10285,2010,12/14/2010,Bridgeport,400-404 HANOVER STREET,192880,120550.0,1.6,Three Family,Three Family,0
100206,2010,3/21/2011,East Hartford,48 BURKE STREET,115530,149000.0,0.775369128,Single Family,Single Family,1
10415,2010,5/20/2011,Milford,98 ROBERT TREAT PKWY,195650,172945.0,1.131284512,Single Family,Single Family,1
10055,2010,6/14/2011,Hebron,626 GILEAD ST,163800,150000.0,1.092,Single Family,Single Family,1
10129,2010,6/20/2011,Brookfield,49 HOMESTEAD LANE,169810,168000.0,1.01077381,Condo,Condo,1
100407,2010,7/11/2011,Middletown,4 HUBER MANOR,137870,193155.0,0.713779089,Single Family,Single Family,1
10083,2010,9/26/2011,Hebron,8 SETTLER'S PATH,316860,373000.0,0.849490617,Single Family,Single Family,1
10299,2010,5/31/2011,Glastonbury,409 BELL ST,218800,356000.0,0.614606742,Single Family,Single Family,1
100182,2010,4/27/2011,Farmington,7-33 C GRANDVIEW DR,84000,100000.0,0.84,Condo,Condo,1
100013,2010,10/20/2010,Farmington,LITCHFIELD RD LOT 12Z,80360,95000.0,0.845894737,Nan,Nan,0
10240,2010,5/6/2011,Manchester,32 BIGELOW STREET,182800,209000.0,0.874641148,Two Family,Two Family,1
100234,2010,7/29/2011,Killingly,501 CHESTNUT HILL RD,150920,149000.0,1.012885906,Single Family,Single Family,1
100032,2010,2/16/2011,Brooklyn,77 SO MAIN STREET,96600,63900.0,1.511737089,Single Family,Single Family,1
10699,2010,9/29/2011,Hartford,128-130 WHITNEY ST,85979,295000.0,0.291454237,Two Family,Two Family,1
100114,2010,2/14/2011,Killingly,395 HARTFORD PIKE,76580,85000.0,0.900941176,Two Family,Two Family,1
100272,2010,8/4/2011,Cheshire,106 GUINEVERE RIDGE,253080,426000.0,0.594084507,Single Family,Single Family,1
100107,2010,1/5/2011,Naugatuck,48 COUNTRY HOLOW RD,202800,256500.0,0.790643275,Single Family,Single Family,1
100204,2010,7/22/2011,Guilford,99 OLD PENT RD EXT,328320,422000.0,0.778009479,Single Family,Single Family,1
101008,2010,5/31/2011,Bridgeport,120 HILLCREST ROAD,192260,235000.0,0.81812766,Single Family,Single Family,1
100138,2010,5/18/2011,Bethel,26 WEED ROAD,277890,325000.0,0.855046154,Single Family,Single Family,1
100075,2010,1/7/2011,Avon,17 EAST WOODHAVEN DRIVE,94500,150000.0,0.63,Nan,Nan,1
10161,2010,8/12/2011,Colchester,332 SOUTH MAIN ST,388500,1606061.0,0.241896167,Nan,Nan,1
100030,2010,4/20/2011,Columbia,THOMPSON HILL RD,0,450000.0,0.0,Nan,Nan,1
100125,2010,4/28/2011,Bethel,32 BEACON HILL TERRACE,328130,447863.0,0.732657085,Single Family,Single Family,1
10184,2010,8/24/2011,Bloomfield,21 RICHARD LN,153370,90000.0,1.704111111,Single Family,Single Family,1
101069,2010,6/30/2011,Bridgeport,74 BYWATER LANE UNIT #18,233250,290000.0,0.804310345,Condo,Condo,1
100081,2010,5/24/2011,East Windsor,33 STEEPLE CHASE RD,238400,295000.0,0.808135593,Condo,Condo,1
10077,2010,12/8/2010,Groton,34 NORTH RD,124390,143000.0,0.86986014,Single Family,Single Family,0
100058,2010,11/22/2010,Middletown,80 WEST WYND TERR,217900,293000.0,0.743686007,Single Family,Single Family,0
100004,2010,10/12/2010,Griswold,126 PACHAUG RIVER DR,183260,227000.0,0.807312775,Single Family,Single Family,0
100510,2010,9/8/2011,East Hartford,105 MONTAGUE CIRCLE,132960,156000.0,0.852307692,Single Family,Single Family,1
100020,2010,11/4/2010,Brooklyn,20 TATNIC RD,150000,214000.0,0.700934579,Single Family,Single Family,0
100607,2010,8/1/2011,Danbury,11 STILLMAN AV,232400,150000.0,1.549333333,Two Family,Two Family,1
10922,2010,5/9/2011,Bridgeport,123-125 YACHT STREET,179820,87500.0,2.055085714,Two Family,Two Family,1
100204,2010,7/20/2011,East Haven,77 FRANK ST,155120,185000.0,0.838486486,Single Family,Single Family,1
100112,2010,3/15/2011,New Canaan,108 INDIAN ROCK ROAD,941430,1180000.0,0.797822034,Single Family,Single Family,1
10002,2010,10/1/2010,Colchester,20 BROOKSTONE DR,79200,420000.0,0.188571429,Nan,Nan,0
100026,2010,10/19/2010,New Britain,330 FRANCIS ST,184450,220000.0,0.838409091,Single Family,Single Family,0
100200,2010,6/13/2011,Killingly,29 SO RIVER LN,113260,77900.0,1.453915276,Single Family,Single Family,1
10356,2010,7/6/2011,Manchester,23 GRISWOLD STREET,175900,218000.0,0.806880734,Two Family,Two Family,1
100085,2010,12/21/2010,Branford,ROCK RD,6600,258000.0,0.025581395,Nan,Nan,0
100012,2010,1/11/2011,Middlefield,10 PICKAWEE RD,124600,189000.0,0.659259259,Single Family,Single Family,1
100100,2010,1/21/2011,Killingly,465 BAILEY HILL RD,58030,260000.0,0.223192308,Single Family,Single Family,1
100615,2010,8/3/2011,Danbury,43 TAMARACK AV #3,209800,46500.0,4.511827957,Condo,Condo,1
101474,2010,9/20/2011,Bridgeport,75 ALANSON ROAD,3391360,4000.0,847.84,Nan,Nan,1
100438,2010,8/19/2011,Enfield,12 LEARY RD,180740,133376.0,1.355116363,Single Family,Single Family,1
100061,2010,11/15/2010,Meriden,47 PRANN COURT,301650,370000.0,0.81527027,Single Family,Single Family,0
100019,2010,1/28/2011,Columbia,BAKER HILL RD,16700,32000.0,0.521875,Nan,Nan,1
101486,2010,9/26/2011,Bridgeport,416 SAVOY STREET,174580,103000.0,1.694951456,Single Family,Single Family,1
100141,2010,12/27/2010,Bristol,269 DIVINITY ST,105280,105000.0,1.002666667,Single Family,Single Family,0
100628,2010,8/9/2011,Danbury,1 BECKERLE ST,230100,190000.0,1.211052632,Single Family,Single Family,1
100057,2010,1/4/2011,East Haven,42 LENOX ST,138500,173000.0,0.800578035,Single Family,Single Family,1
100165,2010,12/13/2010,Danbury,42 OLYMPIC DR,252500,285000.0,0.885964912,Single Family,Single Family,0
100325,2010,5/10/2011,Bristol,370 EMMETT ST UNIT 6-1,41860,239900.0,0.174489371,Condo,Condo,1
100012,2010,3/7/2011,Andover,226 BEAR SWAMP ROAD,165200,175000.0,0.944,Single Family,Single Family,1
10350,2010,6/29/2011,Glastonbury,111 LINCOLN DR,273700,415000.0,0.659518072,Single Family,Single Family,1
100252,2010,1/25/2011,Danbury,51-71 PARK AV #5-77,94200,65000.0,1.449230769,Condo,Condo,1
100048,2010,12/16/2010,Guilford,56 DOLAN DR,312690,482500.0,0.648062176,Single Family,Single Family,0
10321,2010,8/26/2011,Groton,291 GALES FERRY RD,170730,127500.0,1.339058824,Single Family,Single Family,1
100142,2010,9/26/2011,Ansonia,7 WEBB TERR,188100,223000.0,0.843497758,Two Family,Two Family,1
100413,2010,5/3/2011,Danbury,136 PEMBROKE RD #11-102,149500,150000.0,0.996666667,Condo,Condo,1
10330,2010,3/28/2011,Hartford,"34-36 BONNER ST UNITS 101,102,",81660,150000.0,0.5444,Condo,Condo,1
100070,2010,5/2/2011,Coventry,331 MARK DRIVE,147100,242000.0,0.60785124,Single Family,Single Family,1
101256,2010,7/28/2011,Bridgeport,253 BEAR PAW ROAD,201770,220000.0,0.917136364,Three Family,Three Family,1
10230,2010,5/20/2011,Groton,232 RIDGEWOOD DR,199010,236000.0,0.843262712,Single Family,Single Family,1
10471,2010,6/20/2011,Milford,52 ALDEN PLACE,200100,240000.0,0.83375,Single Family,Single Family,1
101512,2010,9/29/2011,Bridgeport,800 SEAVIEW AVE UNIT 760-3,1575075,165000.0,9.545909091,Condo,Condo,1
10099,2010,5/9/2011,Monroe,41 OAKWOOD DR,204330,268000.0,0.762425373,Single Family,Single Family,1
10057,2010,8/18/2011,Canterbury,160 SO CANTERBURY RD,284600,370000.0,0.769189189,Single Family,Single Family,1
100226,2010,1/18/2011,Middletown,76 HIGHMEADOW LA,162050,156900.0,1.032823454,Single Family,Single Family,1
100033,2010,7/21/2011,Barkhamsted,149 OLD NEW HARTFORD RD,0,10000.0,0.0,Single Family,Single Family,1
10378,2010,5/2/2011,Milford,18 ALDEN PLACE,184690,187300.0,0.986065136,Single Family,Single Family,1
10238,2010,2/3/2011,Hartford,37-39 REDDING ST,65799,85000.0,0.774105882,Three Family,Three Family,1
100008,2010,10/5/2010,Killingly,7 MT VIEW LANDING,183750,203000.0,0.905172414,Condo,Condo,0
100185,2010,4/25/2011,Branford,6B STONEGATE,114200,109000.0,1.047706422,Condo,Condo,1
100105,2010,3/21/2011,East Haven,140 THOMPSON ST UNIT 28F,108500,129900.0,0.835257891,Condo,Condo,1
10018,2010,10/12/2010,Glastonbury,529 THOMPSON ST,214300,203332.0,1.053941337,Single Family,Single Family,0
100434,2010,7/1/2011,Bristol,29 GEARY AVE,118300,160000.0,0.739375,Two Family,Two Family,1
100388,2010,7/8/2011,Enfield,8 ST JAMES AVE,136710,183000.0,0.74704918,Single Family,Single Family,1
100136,2010,3/1/2011,Farmington,34 BIRCH ST,159220,155000.0,1.027225806,Single Family,Single Family,1
100216,2010,12/30/2010,Danbury,65 KING ST,413900,450000.0,0.919777778,Single Family,Single Family,0
100055,2010,11/1/2010,Bristol,44 VILLAGE ST,175210,245000.0,0.715142857,Single Family,Single Family,0
10064,2010,11/16/2010,Hamden,36 MARION AVE,221900,389000.0,0.570437018,Single Family,Single Family,0
100063,2010,12/29/2010,East Lyme,12 SEA CREST AVE,273630,47483.0,5.762694017,Single Family,Single Family,0
100406,2010,7/8/2011,Middletown,73 SILVER ST,108820,55000.0,1.978545455,Two Family,Two Family,1
10155,2010,2/16/2011,Manchester,69 BROOKFIELD STREET,164000,180000.0,0.911111111,Two Family,Two Family,1
10318,2010,3/31/2011,Milford,118 GULF STREET U 18,209810,255000.0,0.822784314,Condo,Condo,1
100113,2010,3/4/2011,Avon,18 KINGSBRIDGE,298240,400000.0,0.7456,Single Family,Single Family,1
10214,2010,3/17/2011,Hamden,106 ORCHARD ST,209370,289000.0,0.724463668,Condo,Condo,1
100086,2010,2/18/2011,East Haven,65 RED BLUFF RD,265380,345000.0,0.769217391,Single Family,Single Family,1
100268,2010,8/2/2011,Cheshire,30 SOUTHWICK CT,149100,189000.0,0.788888889,Condo,Condo,1
10451,2010,5/31/2011,Hartford,12 MERRILL ST UNIT B2,10207,20000.0,0.51035,Condo,Condo,1
100097,2010,12/1/2010,Bristol,191 OAKLAND ST,156310,205000.0,0.762487805,Single Family,Single Family,0
